Datetime,Tweet Id,Text,Username
2021-10-10 18:12:05+00:00,1447263683000766475,"@CanadaFP Hypocrites. You watch the US and UK execute their enemies extra-judicially by drone, and say nothing. You watch Israel execute Palestinians extra-judicially by the thousands, and you support them. You don't support the whistleblowers like Assange and Snowden and Manning.",NoDronesCanada
2021-10-10 18:12:03+00:00,1447263673693708290,"Facebook will likely resume work on Instagram for kids, the whistleblower told Congress https://t.co/aHnfwIZswY by @abebrown716 https://t.co/izAVnok0Is",Forbes
2021-10-10 18:12:02+00:00,1447263669398777859,Facebook: Nick Clegg avoids questions on whistleblower Haugen’s testimony https://t.co/ShWOKe0bAM,GuardianUS
2021-10-10 18:11:11+00:00,1447263457041166340,Facebook: Nick Clegg avoids questions on whistleblower Haugen’s testimony - The Guardian #news https://t.co/JmxsDUbZWf,condorbox
2021-10-10 18:11:05+00:00,1447263431996887043,"@Katie88386008 @Eugenia_Cooney They already had, probably 100s of times now. The police can't do anything in CT like they could in CA. Its why she's not going back there. 
Nothing anyone can do except not give views or money and contact CT senator Richard Blumenthal who's working w the whistleblower.",Shana43887877
2021-10-10 18:10:46+00:00,1447263350036045834,"Mainers relationship to Facebook? It's complicated. Especially in light of recent whistleblower testimony, as users try to balance harm caused by the platform with its benefits. https://t.co/NuS7TJoBAB",RayRouthier
2021-10-10 18:09:20+00:00,1447262989413797889,"Only anarchists, perverts, and Godless pagans would want to #fireTuckerCarlson. He's America's champion whistleblower. #firefoxceo for the traitor he is.
(Cover By Simon &amp; Schuster official website, Fair use, https://t.co/r8MkdEryWj) https://t.co/PQGII2cCKN",watchman1112
2021-10-10 18:08:55+00:00,1447262887689564164,"@patriottakes Why ""former whistleblower""?",AntifaGoFo
2021-10-10 18:08:20+00:00,1447262738909122566,"On a ""plus note""; found out who my real friends are before all this goes ""nuclear"" #Texas #Whistleblower #StateBar #Corruption  #CitizenJournalist",BusterOfLiars
2021-10-10 18:08:00+00:00,1447262655614435348,Whistleblower claims Facebook dupes advertisers https://t.co/3OF0xcrItm,fgaletic
2021-10-10 18:07:44+00:00,1447262587482116098,"#Dhoni #ChennaiSuperKings #Emotions #DCvCSK #WhistlePodu #Whistleblower 
#Congratulations https://t.co/nIpIMFkUJo",GovindR74042488
2021-10-10 18:07:25+00:00,1447262508205723651,"@JuliaHB1 Julia, as a top journalist, why have you not covered the Project Veritas whistleblower videos?",IanHull37585377
2021-10-10 18:07:22+00:00,1447262497468080130,"@coach1640280 @YouTube what happened to ""freedom for whistleblowers""?",savantopus
2021-10-10 18:06:30+00:00,1447262278626148353,"Whistleblower Exposes Texas Hospital, unjabbed FEMA nurses filling in for fired unjabbed nurses https://t.co/to2aoScs5B",LoveWins232323
2021-10-10 18:06:28+00:00,1447262268652019713,23.35 I am again being poisoned $GE #GE whistleblower,SeemaSapraLaw
2021-10-10 18:05:17+00:00,1447261972538462210,"Från ""Whistleblower movement"" i Kina. Prata inte om det bara🙊👇 https://t.co/JqRK6yW017",confusiuss
2021-10-10 18:05:03+00:00,1447261914501894153,"Facebook: Nick Clegg avoids questions on whistleblower Haugen’s testimony

https://t.co/IWjp2mEPAY",ConlonCharles
2021-10-10 18:04:07+00:00,1447261679570542596,@OneVapid What we need is more news like this to hit more of the msm and the narrative will start changing. It won’t happen though without insiders/whistleblowers.,eyeo_silver
2021-10-10 18:04:05+00:00,1447261670728941570,"Whistleblower revelations from a Facebook ex-employee were the “breaking point"" forcing UnidosUS to cut ties with the company and “protect the Latino communities we advocate for."" https://t.co/RUaQFU2PBK",NBCLA
2021-10-10 18:03:33+00:00,1447261536125292546,Pfizer Whistleblower Steps Forward with Emails Describing Use of Aborted Fetal Cells for Vaccine https://t.co/rRn0RbgVBJ https://t.co/wGCH2hrYGS,TPNN_ThePoint
2021-10-10 18:03:30+00:00,1447261520920936451,"Congratulations For Qualifying in the Finals #CSK 
I wish Delhi Capitals will qualify for the finals too. 
All the best for the Qualifier 2 #RishabhPant
#Whistleblower #CSKvsDC #DCvsCSK #RishabhPant #SureshRaina #Qualifier1 Ashwin Hetmyer Pant Dhoni Thala https://t.co/R6jkKbM6uT",Mr_journalist16
2021-10-10 18:02:07+00:00,1447261174211530753,"@carolecadwalla Frances Haugen isn't a whistleblower -a real whistleblower would be in prison or on the run by now 
This is more about Centrist Libs preparing for a crackdown on internet freedom
https://t.co/zPP7ghZhjo",Karac1927
2021-10-10 18:01:48+00:00,1447261093345181697,"11 times playoffs 🥳
9 times finalists 😎
3 times champions ( 4th time loading) 🤙😎 
#CSK ra bachhas 😉
#Yellove
#Whistleblower https://t.co/ukPD7pkbee",Tejatarakdevote
2021-10-10 18:00:43+00:00,1447260821973782533,Facebook: Nick Clegg avoids questions on whistleblower Haugen’s testimony https://t.co/wvOIIWUyEI,EINTobaccoNews
2021-10-10 18:00:40+00:00,1447260810280116237,"@bluebird399 @UffeMerrild Det er en forsker som er whistleblower fra Pfizer, og afslører emails hvori det helt tydeligt står skrevet, at de har brugt fostre i deres forsøg - ikke i vaccinen.

Nu kan et barn på 5 år finde ud af det... https://t.co/nDALzelXxn",Daniel21521277
2021-10-10 18:00:30+00:00,1447260767229677569,It’s really annoying that Washington insiders waited until their books were published to inform the public about such consequential goings on in our government. Kudos to the bravery of the whistleblowers however who were not so mercenary,KampleyJ
2021-10-10 18:00:25+00:00,1447260745914372096,"Theguardian:  Facebook: Nick Clegg avoids questions on whistleblower Haugen’s testimony
#facebook #technology
 https://t.co/Pjd2TAoF7o",media_newsnoon
2021-10-10 18:00:24+00:00,1447260741438894081,@msdhoni gonna take down the social media today. #Dhoni #CSK #Whistleblower,drshtaant
2021-10-10 18:00:11+00:00,1447260687596728325,Frances Haugen's testimony to Congress means the era of the Big Tech whistleblower has most definitely arrived. https://t.co/ws4vrSt0MV,CBS8
2021-10-10 17:59:09+00:00,1447260427700817920,"@lakin_ian Lies and Cover Ups. 
Jason Leitch could be in Trouble
As Well.
Resignations from the Lot of Them. 
Looks Like Sturgeon Over Ruled a
Lot of People. 
Is there a WHISTLEBLOWER amongst them?
You just never Know.",RobertW17480689
2021-10-10 17:58:29+00:00,1447260258880167937,Whistleblower: Pfizer is hiding that aborted fetal cells may be in vaccines https://t.co/aLzJyzS43i,ItsTalking
2021-10-10 17:58:25+00:00,1447260243155570692,@ChennaiIPL @MainuRabMileya #Whistleblower #WhistlePodu,ManishK39369233
2021-10-10 17:58:12+00:00,1447260189749432324,#experienceover #everything #queenoverking #patnioverpati in #India &amp; #msdovereverything in #India #thala over everything #Whistleblower #WhistlePodu #CSKvsDC #BABYBONFIRE #CSK @msdhoni #tortoise #loveums #Inspiration #CricketTwitter #Cricket #Cricketlover https://t.co/lGj8WnKIAM,MasoomS35612144
2021-10-10 17:57:58+00:00,1447260129968144384,"@TimJDillon After recently being reminded by a Whistleblower on FB and it's destructive ways towards society, everybody thinks that Twitter is immune to ad + topic trends exploitation, allowing to promote similar mechanisms towards social divide?",fractalfoxnode
2021-10-10 17:57:56+00:00,1447260122409943040,"#emotional 
#Dhoni CSK fans Emotion
#CSKvsDC 
#Dhoni #WhistlePodu #Whistleblower 
My Emotions With My Team https://t.co/z4OeWCGqRe",GovindR74042488
2021-10-10 17:57:45+00:00,1447260075555385344,"Facebook: Nick Clegg avoids questions on whistleblower Haugen's tes... (the Guardian)

The Facebook executive Nick Clegg took a damage-limitation tour of US political talkshows on...

Add your highlights:
https://t.co/vEko85Zi3r
 #worldnews #news #i...",World_News_b
2021-10-10 17:57:44+00:00,1447260069624680449,"What the Facebook whistleblower taught us ain't new : social media spreads a distorted image of reality that negatively impacts our mental health. Constant overstimulation leads to depression. Here's your reminder to disconnect. Read a book, take a walk, meet up with a friend.",healingardens_
2021-10-10 17:57:17+00:00,1447259956554633218,"Pfizer Told Scientists To Coverup Use Of Aborted Human Fetal Tissues In Making Vaccines Says Whistleblower

https://t.co/MktIbMFb8i",ItsTalking
2021-10-10 17:56:54+00:00,1447259862031749121,"Well played @Ruutu1331 @robbieuthappa 🔥🔥🔥
And and and @msdhoni..

Final bhi apna h🔥🔥🔥
Thala h tou abhi bhi mumkin h🔥🔥
#yellove #CSK 
#WhistlePodu #WhistlePoduArmy #Whistleblower 
@ChennaiIPL @cricketaakash https://t.co/gfj7GHougf",Aryanshri3112
2021-10-10 17:56:44+00:00,1447259820315136004,"#Dhoni - Once a Finisher, always a Finisher..

#CSK  #Whistleblower
#WhistlePodu
#CSKvsDC #IPL2021
#CSKvsDC #mahi
#DCvsCSK #ChennaiSuperKings
#Dhoni #ruturaj #CSK
#Dhoni #RuturajGaikwad https://t.co/qtRa8SRiKc",i_m_pandey47
2021-10-10 17:56:44+00:00,1447259818390003715,"Whether it's finishing with 4 or 6 Thala Thala dhan andha gethu 🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥
#Csk
#Yellove
#Whistleblower 
#CSKvsDC https://t.co/FyUHgptkKv",vijayan_vijay26
2021-10-10 17:56:30+00:00,1447259761293017088,Pfizer Whistleblower Releases Emails Hiding ‘Fetal Cell’ Usage From Public https://t.co/mIRWbl1GkJ,ItsTalking
2021-10-10 17:56:26+00:00,1447259744662548491,"#emotional 
#Dhoni CSK fans Emotion
#CSKvsDC 
#Dhoni #WhistlePodu #Whistleblower 
My Emotions With My Team",GovindR74042488
2021-10-10 17:56:07+00:00,1447259663381057538,"MS Dhoni is back in style.🥳💛
#mahi #CSKvsDC
#CSK
#Whistleblower  @msdhoni
@CskIPLTeam
 #WhistlePodu

#Dhoni #IPL2021 #Dhoni",tweetofIA
2021-10-10 17:56:04+00:00,1447259650672365571,Facebook executive wouldn’t say if he believed platform bore responsibility for amplifying baseless claims of stolen election * Frances Haugen: Facebook whistleblower – and modern hero? The Facebook executive… https://t.co/pvv9Fs8yO7 #Facebook #NickClegg https://t.co/fsChgu0o83,torysleazeUK
2021-10-10 17:56:00+00:00,1447259635979673601,"That was totally unexpected from #ThalaDhoni … That Classic Finisher is Still Alive 😍😍😍

#CSKvsDC 
#Whistleblower #WhistlePodu #WhistlePoduArmy https://t.co/x4rbheH9Fp",dhruvitdiyora
2021-10-10 17:55:23+00:00,1447259479817416704,"Jersey no.7🔥
❤️❤️❤️

#Qualifier1 #CSKvsDC #msdhoni
#thefinisher #Whistleblower",krvivek_3029
2021-10-10 17:55:14+00:00,1447259443905900555,"‘Welcome to the party’: five past tech whistleblowers on the pitfalls of speaking out 

#technology #tech #technews #teknocks
via /r/technology https://t.co/tPKI4gq9Oo",teknocks
2021-10-10 17:53:39+00:00,1447259044788555778,A Real Facebook Whistleblower Steps Out Exposing Haugen: ‘She’s a Deep State Stooge’ https://t.co/buTgII45au,lilBee67569241
2021-10-10 17:53:06+00:00,1447258903717294083,"@Indiawaltonbflo FBI, HUD, IRS, NY OIG, for starters... My sealed SEC whistleblower indictments that got Cuomos DNC chair Buffalo Mayor Byron Browns City Hall &amp; HUD charity raided also involved DEA drug diversion by their doctor partners in racketeering. Like the Epstein doctors. #WarriorSquaw 🔥",FugitiveSavant
2021-10-10 17:52:49+00:00,1447258832896462859,The Facebook Whistleblower and the Insider Threat Kill Chain - Security Boulevard https://t.co/soEUTQgHRF #Cybersecurity #InsiderThreat #KillChain,ChiNetworks
2021-10-10 17:52:28+00:00,1447258747072516101,Hey #AHS Where is all the money going? #WhistleBlowers Liars. Alberta nurse speaks out on alleged misinformation and vaccine injuries in Alberta hospitals – Bridge City News https://t.co/KQHRblcWfe,madcanadian2017
2021-10-10 17:52:18+00:00,1447258706085695490,Facebook whistleblower Frances Haugen could face legal retaliation for revelations | CBC News https://t.co/mQUUv8pFTN,DavidGr07837209
2021-10-10 17:52:18+00:00,1447258705590902786,@pamelahazelton @dlr1095 @atrupar The Whistleblower attested that FB algorithms are deliberately promoting the divisive blame &amp; shame posts decried in your article b/c they promote engagement which increases profit. Johnson is misrepresenting that as stifling conservative voices.,skokellie
2021-10-10 17:51:40+00:00,1447258544827510796,Whistleblower De verdad (De la buena) (O eso creemos)2 https://t.co/vvlHJminu4,ConosRetro
2021-10-10 17:51:31+00:00,1447258505124089860,"Tech whistleblowers are having a moment, and one woman who's been there has found a new way to help https://t.co/FUyleFmPrv",OganUzoma
2021-10-10 17:50:45+00:00,1447258315885453316,Finisher engaiyum polah dear haters #csk #Whistleblower #thaladhoni #IPL2O21 https://t.co/4jQ8MNbxBK,MSDhari283
2021-10-10 17:50:25+00:00,1447258229201903623,‘Chilling effect’: How whistleblower Frances Haugen unfriended Facebook - National | https://t.co/QuehNrYYM4 https://t.co/JnEJNZlvq0,KELCOM_Internet
2021-10-10 17:50:05+00:00,1447258147580690438,Facebook: Nick Clegg avoids questions on whistleblower Haugen’s testimony https://t.co/qWqaXM92Cz,feed_stories
2021-10-10 17:50:03+00:00,1447258137527033857,"@donie These are those ""false choices"" the whistleblower says Facebook is always posing.",AmericanWomanKD
2021-10-10 17:49:16+00:00,1447257940197531651,I remember when whistleblowers lived in fear. https://t.co/TGP3dHcRuT,BROYUMAD
2021-10-10 17:48:23+00:00,1447257720151805953,"Former Facebook Staffers React to Company's Unapologetic Response to Whistleblower
 https://t.co/Gt9BcVc7Es",SlashdotMedia
2021-10-10 17:48:06+00:00,1447257648924184583,Facebook Whistleblower Frances Haugen: The 60 Minutes Interview https://t.co/IAvMlctUop via @YouTube,JHalfort
2021-10-10 17:48:06+00:00,1447257647577636865,SNL’s take on the Facebook whistleblower hearing reminds us of the good old MySpace days https://t.co/CjHNmjEIO8 #digitalhealth #socialmedia #digitalmarketing #AI #mhealth #industry40 #healthtech #IoT https://t.co/QB5b2syRfz,_timos_
2021-10-10 17:47:19+00:00,1447257449195454464,"@WOWisGlobal Incredible whistleblower❤️❤️❤️❤️❤️❤️❤️
https://t.co/Vg2QkhGGZp",INSIDE89397147
2021-10-10 17:46:38+00:00,1447257280030904326,Facebook exec Nick Clegg called Big Tobacco comparisons ‘extremely misleading’ but said the company needs to be ‘held to account’ after whistleblower testimony https://t.co/v24knDikf2,Ajansev2011
2021-10-10 17:46:31+00:00,1447257249555042306,"Facebook “operates in the shadows,” the whistleblower said when US lawmakers asked for an investigation https://t.co/Fal1BL2LZw",Advertiseshout
2021-10-10 17:45:34+00:00,1447257007703085058,‘SNL’ sketch on Facebook whistleblower hearing pokes fun at US senators’ disconnect with social media https://t.co/ZYOHM0NNZL https://t.co/lTt0Nf3uh0,Ajansev2011
2021-10-10 17:45:02+00:00,1447256876060663823,Revisiting Whistleblower Response Procedures https://t.co/rjj8qDCHcy @HarvardCorpGov #corpgov #CEO #CFO #CHRO #ESG #GRC #CSR #ERM #Founder #Board #BoardofDirectors #governance #CompensationCommittee #AuditCommittee #NomGov #compliance #ethics #leadership #leader #riskmanagement https://t.co/P6A5Zs5UEL,MPBorman
2021-10-10 17:44:38+00:00,1447256776701796355,Facebook: Nick Clegg avoids questions on whistleblower Haugen’s testimony https://t.co/rVgrGt3Ifb,Info_Activism
2021-10-10 17:44:01+00:00,1447256620623302657,"I provided detailed documentation regarding potential criminal violations to a U.S. law enforcement agency. My understanding is that the investigation is still ongoing.

I just didn't choose to blast it across the front pages.

Why does that make me less of a whistleblower? https://t.co/tizQwetrsN",szhang_ds
2021-10-10 17:44:01+00:00,1447256617544605697,'SNL' torches the tech-dumb Senate in a Facebook whistleblower cold open https://t.co/DnkgO7UA9T,dbjim21
2021-10-10 17:43:06+00:00,1447256387533246465,Ifeoma Ozoma published a handbook to help whistleblowers in tech https://t.co/hQelCD8xp6,kwestin
2021-10-10 17:42:59+00:00,1447256358047391744,"#GiveJulianAVoice please share with as many people as possible. RT

#FreeAssangeNOW 

Yet again they are trying to extradite with no evidence or cause, US hate of whistleblowers. They just don’t do truth https://t.co/8cx457l6gh",up_again
2021-10-10 17:42:58+00:00,1447256355610443786,"Facebook Whistleblower 
https://t.co/cmokittjIL",AnneSpaceCoast
2021-10-10 17:42:33+00:00,1447256251214090240,"CCP Virus Covid-19 Treatment &amp; Prophylaxis Protocol
&amp; Covid-19 Vaccinated People
Detox Protocol
 
Recommended by 
the New Federal State of China Whistleblowers Movement https://t.co/r7Ny6KrSGd",super11801609
2021-10-10 17:42:02+00:00,1447256121958305792,Former Facebook Staffers React to Company's Unapologetic Response to Whistleblower https://t.co/cg2E59iCkF,igor_os777
2021-10-10 17:41:24+00:00,1447255961287208960,"Whitney Webb Interview - Facebook ""Whistleblower"", Ending Anonymity &amp; Moderna's Hail Mary https://t.co/bTyuDayaSs #LBRY via @OdyseeTeam",aux_frontieres
2021-10-10 17:41:18+00:00,1447255936180043780,Given recent allegations by both whistleblowers and the Ethiopian Govt concerning UN operations UNSG @antonioguterres would be wise to either confirm or distance himself from this assertion by an unnamed senior UN official in March. https://t.co/yPxO9zxNgx,althecat
2021-10-10 17:41:15+00:00,1447255923249004548,"@davewvero53 @RichLaurie2 @SamCoatesSky @MattHancock It was a proper investigation and outcome from a whistleblower which was made public after the investigation. Bing difference here with todays low rent Jurnos its just gossip.  Whats the outcome? 
Im sure Sam Coats likes to be compared to Robert Redford.",Richard00655575
2021-10-10 17:41:15+00:00,1447255922699427841,"In 2012 whistleblower William Thompson came forward and said: ""We published a study that said 'MMR does not cause autism' but we LIED"".

""In fact we SHREDDED data that showed that when black boys are VACCINATED on time they have INCREASED rates of AUTISM diagnosis"".",Fatoni0Rachman
2021-10-10 17:40:20+00:00,1447255694181224452,EXPLAINER: Could Facebook sue whistleblower Frances Haugen? https://t.co/eoul20UIe0,imustbedeadtoo
2021-10-10 17:40:07+00:00,1447255637524680705,"#DominicPenna: For the greater good of journalism and the UK, it's whistleblower time. https://t.co/Xh3HTJUw4V",mudjokivis
2021-10-10 17:39:33+00:00,1447255495962660871,"The Church Militant...For whistleblowers, law enforcement, detectives: Help us fight corruption in the Church https://t.co/nWxJLLcMaQ https://t.co/09EZFLJkZF",CoglianeseRalph
2021-10-10 17:39:31+00:00,1447255487947292674,"@legomania105 oh yeah, tricontinental/Qiao and other big names in that orbit are definitely not like 100% proletarian sources, people on the left are a bit too uncritical when consuming their work. The shit these red brown whistleblower losers have been doing however is just an exercise in...",fullsexmasti
2021-10-10 17:39:31+00:00,1447255486458441728,"Great piece on the difficulties that tech whistleblowers before @FrancesHaugen have faced. The #TechWorkerHandbook is intended to help prepare those considering coming forward with #BigTech misdeeds. 
@IfeomaOzoma

https://t.co/xLuEmD6egN",TheSignalsNetw
2021-10-10 17:39:06+00:00,1447255381093208065,Attorney Thomas Renz Giving Whistleblower Material https://t.co/UpWJTYwBnB,dvdagtc
2021-10-10 17:38:04+00:00,1447255122073907208,GUARDIAN/OBSERVER: Facebook: Nick Clegg avoids questions on whistleblower Haugen’s testimony https://t.co/W3jpqnIMOw or https://t.co/ktp56BpxUR https://t.co/QQYdykTHKq,MrDJones
2021-10-10 17:38:04+00:00,1447255121604141056,SNL sketch on Facebook whistleblower hearing pokes fun at US senators disconnect with social medi (fagustin@insider.com (Francis Agustin)/Insider: Tech) https://t.co/hHMKqwOxBl,TINFacebookNews
2021-10-10 17:37:56+00:00,1447255088083374090,Former Facebook Staffers React to Company's Unapologetic Response to Whistleblower: https://t.co/qttHc7qrVc,sNerf
2021-10-10 17:37:56+00:00,1447255086917431315,"Former Facebook Staffers React to Company's Unapologetic Response to Whistleblower: https://t.co/QjYLqtkqWt ""Facebook's efforts to undermine the testimony of whistleblower Frances Haugen began before she even left the Senate Commerce Committee hearing room Tuesday,"" reports Pro…",VenueHomes_vn
2021-10-10 17:37:55+00:00,1447255085008949251,"Former Facebook Staffers React to Company's Unapologetic Response to Whistleblower: https://t.co/SJeLQBqmSn #slashdot ""Facebook's efforts to undermine the testimony of whistleblower Frances Haugen began before she even left the Senate Commerce Committee hearing room Tuesday,"" r…",Jimbo0o0
2021-10-10 17:37:37+00:00,1447255009993822209,"IN A COUP A FEW GUILTY MEMBERS ARE I
LEFT IN CHARGE &amp; ARE INTENDED TO BE THE COVER UP FORCE  TO PROTECT ITS LEADER (trumpyCON)
INDICT INCARCERATE ALL TRAITORS ASAP !

Capitol Police whistleblower delivers scathing rebuke to 2 of its senior leaders  Jan. 6 https://t.co/IFleFqIZPE",PATRICI33782000
2021-10-10 17:37:34+00:00,1447254996089597971,Facebook: Nick Clegg avoids questions on whistleblower Haugen’s testimony https://t.co/MHggkAfDNv #Facebook #NickClegg #USnews #Technology,AbbasM
2021-10-10 17:36:22+00:00,1447254696117161986,Former Facebook Staffers React to Company's Unapologetic Response to Whistleblower https://t.co/CyuvKkAKeE,slashdot
2021-10-10 17:36:09+00:00,1447254640110841859,"So late to the Theranos party, but what a terrifying fable of hubris, falsehoods, legal bullying and corporate mismanagement - which could have led to millions of patients being given erroneous blood test results if whistleblowers and @JohnCarreyrou hadn’t blown the lid. https://t.co/JwCsFH5bRL",ChloeNCornish
2021-10-10 17:36:06+00:00,1447254625858490374,"Opinion: Facebook whistleblower Frances Haugen and Facebook itself share a vocabulary that reflects current sensibilities. They both talk about making Facebook ""safe"" -- as proofs of the social media giants' role in making America uglier pop up daily. https://t.co/MwvliibdZC",twinfallstn
2021-10-10 17:36:03+00:00,1447254613204238337,Former Facebook Staffers React to Company's Unapologetic Response to Whistleblower https://t.co/a0gBkyiDi1 #TechNews #TechTips,vanuatutech
2021-10-10 17:35:45+00:00,1447254540558823426,Real whistleblowers don't get protections and a voice in government. This one is advancing an agenda of control and surveillance by the government. Real whistleblowers embarrass governments and corporations and get the book thrown at them. https://t.co/kzjBS91f7a,AQ1Miller
2021-10-10 17:35:06+00:00,1447254373998997507,Could Facebook sue whistleblower Frances Haugen? https://t.co/LYzirpwKIE,ABC10
2021-10-10 17:35:00+00:00,1447254349504077828,NEW DOC: 'L'Agression' can be #podcasted from wherever you get your #podcasts. The #DocOnOne team would like thank #MaureenKearney for sharing her story.  #Whistleblower #LaSyndicaliste @rte @RTERadio1 https://t.co/hYtJ3blXE0 https://t.co/0SBWX2hMCc,RTEdoconone
2021-10-10 17:34:55+00:00,1447254329354825731,This is what the Facebook whistleblower wants for us https://t.co/xLFiyYmE3P,john2024miller
2021-10-10 17:34:22+00:00,1447254191076937737,"1-9 @AryaStark_VE @Calleigh_D 
@Liz_SalanderUS  @2_WhistleBlower @LilianaSnchez9 
@Zibelinam @arturote8  
@iaia_Anee @FernndezCrisfnb
@HispaSpain @Samara_0505 
@Gordy82439506 
@ProtestaMilitar @juantorrelo https://t.co/suYhUc10lT",JohsieC
2021-10-10 17:33:08+00:00,1447253882606866434,'SNL' sketch on Facebook whistleblower hearing pokes fun at US senators' disconnect with social media https://t.co/Fr6Mc5jfDE #followforfollow,ialihamza91
2021-10-10 17:33:04+00:00,1447253865707962369,Facebook: Nick Clegg avoids questions on whistleblower Haugen’s testimony https://t.co/ilSzJ4slVl,guardiantech
2021-10-10 17:32:23+00:00,1447253693544296449,‘Chilling effect’: How whistleblower Frances Haugen unfriended Facebook - National | https://t.co/x7baMNSAui https://t.co/gqllcM81Wu,ConnieProvost
2021-10-10 17:31:23+00:00,1447253440766246914,Facebook’s whistleblower report confirms what researchers have known for years https://t.co/JEIGNlzrar,rammmity
2021-10-10 17:31:22+00:00,1447253437444329475,"Winner wanted to be a famous whistleblower but wasn't ready to accept the consequences of her actions. Real whistleblowers must be ready, willing, and able to accept consequences for the greater good. https://t.co/sEkzjMljbf",AQ1Miller
2021-10-10 17:30:50+00:00,1447253302597455872,"@OgreYah @Rachel87840565 @JoeCanada4Life Some areas use ventilators (inappropriate for lung conditions) and then destroy kidneys/lungs further with euthanasia drugs 🇬🇧 midazolam 🇺🇲 remdezivir

Places with corrupt health staff will be suffering the most
Those with whistleblowers will be the states with staffing shortages",GreenweaverArch
2021-10-10 17:27:46+00:00,1447252532087173120,Feeling pretty damn vindicated in my decision not to use Facebook lately. Dragging a whistleblower will not work out well for them.,hurricane_taco
2021-10-10 17:27:37+00:00,1447252493860282377,TYRANNY: Twitter Censors Project Veritas Latest Pfizer Whistleblower Video https://t.co/dungzCxjy0 via @realmattcouch,mistyplatt2003
2021-10-10 17:27:33+00:00,1447252474595844104,"Jonathan Cook @Jonathan_K_Cook

Haugen isn’t really a ‘Facebook whistleblower’ – and it’s dangerous to imagine she is

https://t.co/GsN7c1fKmj

@alexandra_hall3 @OwenEspley @Lucia__bc @GawedaBarbara @aureamolto @_crobben @GaraviniG @Dionne_DrumGirl @belleslettre @KapturekCzarny https://t.co/k23Vs2v6MK",BRAVENEWEUROPE1
2021-10-10 17:27:31+00:00,1447252468107255809,"Haugen is simply shoring up one of several elite paths to more deceit, more suffering, more death

Jonathan Cook @Jonathan_K_Cook

Haugen isn’t really a ‘Facebook whistleblower’ – and it’s dangerous to imagine she is

https://t.co/GsN7c1fKmj

#facebook #socialmedia #USA https://t.co/LEBYI1HLJr",BRAVENEWEUROPE1
2021-10-10 17:26:52+00:00,1447252302272684033,"‘Tech Gods Have Been De-Mystified’: GOP Sen Reacts To Facebook Whistleblower Testimony (Forbes Breaking News) https://t.co/MdF99NsZJs

Sen. Roger Wicker (R-MS) speaks to Facebook whistleblower Frances Haugen during a Senate Commerce Committee hearing on Tuesday. Stay Connected …",delovidenie
2021-10-10 17:26:49+00:00,1447252291510231040,'SNL' sketch on Facebook whistleblower hearing pokes fun at US senators' disconnect with social media https://t.co/t6xlQ60qNc,jazzdrummer420
2021-10-10 17:26:38+00:00,1447252245993635842,"'SNL' Slams Facebook Over Whistleblower Report During Cold Open, Weekend Update https://t.co/gnkwGkg5Ds",Diane5785
2021-10-10 17:25:30+00:00,1447251958037762054,"#dc knows how to takle #csk ........ 
But #robinuthappa was out of syllabus for them🤣🤣🤣🤣

#CSKvsDC #WhistlePodu #Whistleblower #yellove",nktheterible
2021-10-10 17:25:20+00:00,1447251918376550400,Pfizer Whistleblower fired for letting people know aborted baby fetal tissue used in the convid jab. She’s telling the truth.  They wanted to keep this info from the public https://t.co/hEyiEwzOzk,brenda75794949
2021-10-10 17:25:05+00:00,1447251855554191360,'SNL' sketch on Facebook whistleblower hearing pokes fun at US senators' disconnect with social media: The late night comedy show's portrayal of various senators alluded to how out of touch they can be when it comes to technology. https://t.co/2wRIntjcTB https://t.co/AWK7uXg2BR,BetterknowYou
2021-10-10 17:25:03+00:00,1447251847161409537,'SNL' sketch on Facebook whistleblower hearing pokes fun at US senators' disconnect with social media https://t.co/f2FhvSbK2N,ManLeeHood
2021-10-10 17:24:28+00:00,1447251698049765378,@Anliu1980 @TheHunterChef Excactly the  words from doctor at rouge valley hospital. It doesn’t stop the spread it protects you from getting sick which in my mind is why the passports and you have to get vaccinated is bull. First even some whistleblowers who work with phifer said natural immunity best,Ghostrider1174
2021-10-10 17:24:05+00:00,1447251604533440515,@jack @TwitterSupport @twitter why do you keep forcing subjects into my timeline I expressly marked “ not interested” did you learn nothing from @Facebook whistleblower? Change your #toxicalgorythm,ENTROPYGNRTR
2021-10-10 17:24:02+00:00,1447251591170609152,I’ve been thinking about what whistleblowers and what harms are more palatable to those in power now and how that affects who comes forward and what they reveal,internetrebecca
2021-10-10 17:23:17+00:00,1447251401290170368,"Next, they discuss the Facebook whistleblower and wrestle with what, if anything, should be done to reign in big tech?",NobodyDismal
2021-10-10 17:23:12+00:00,1447251380146741254,"@GraphicFreak @1984cov A whistleblower has said, ""if the public knew what was happening in the hospitals, they wouldn't have been clapping for us, they would have been stoning us to death."" Here in the UK there was a public clapping of hands every Thursday evening at 8.00 pm in support of nhs staff.",CamMargue
2021-10-10 17:22:56+00:00,1447251312844935170,"Directive of the European Parliament and of the Council on the protection of persons who report breaches of Union law. The Council of the EU formally adopted the rules on #Whistleblowers protection 

https://t.co/ZQCFHzT4fu",naduzycia
